District,Year,Yield,Rainfall,Temperature,Humidity,Sunlight,Soil_Moisture,Soil_Type,Pest_Risk,PFJ_Policy,Yield_Lag1,Growing_Degree_Days,Water_Availability,Climate_Stress,Moisture_Temp_Ratio,Rainfall_per_Sun,Years_Since_PFJ,Yield_Change,Yield_Growth_Rate,Rainfall_Temp_Ratio,Moisture_Heat_Index,Water_Availability_Index,Drought_Indicator,Heat_Stress_Indicator,Rainfall_Anomaly,Temperature_Anomaly
Atwima Kwanwoma,2014,1.2,684.54,25.411633986928106,84.33045751633986,16.47751633986928,0.6189542483660131,Forest Ochrosol,0,0,1.1,418.72061424238535,423.69894117647056,0.2978026220246393,0.0234349093536716,39.16689229112286,0,0.0999999999999998,0.0908265213442324,25.91812382144925,15.728638814131319,685.158954248366,1,0,-12.927777777777806,-0.04206971677560034
A.M.A,2015,1.3,516.07,26.0040522875817,86.89947712418301,16.84313725490196,0.7935947712418301,Coastal Savannah,0,0,1.34,437.9898218633859,409.5504535947713,0.2958385321319213,0.0293879882467409,28.9226043956044,0,-0.04,-0.0298284862043251,19.110835459214545,20.63667992652399,516.8635947712419,1,1,-121.62636363636352,0.024670231729054137
Afigya Kwabre,2017,2.04,784.26,25.62843137254902,83.80483660130719,16.253594771241833,0.649281045751634,Forest Ochrosol,1,1,1.65,416.5541381519929,509.2051529411765,0.3022048317012379,0.0243830001349974,45.45487536934616,0,0.3900000000000001,0.236220472440945,29.451978940392475,16.64005472254261,784.9092810457516,0,1,86.79222222222222,0.1747276688453141
Kpandai,2018,2.25,1110.49625,26.52248366013072,83.77111111111111,17.988496732026142,0.6655555555555556,Savanna Ochrosol,0,1,2.04,477.0996106454782,739.0969486111111,0.3128717237806072,0.0241822490940265,58.48257846167614,1,0.2099999999999999,0.1028907398334149,40.34869322526561,17.652186347131448,1111.1618055555555,0,0,180.46708333333333,-0.36001452432824976
New Juaben,2019,2.53,736.62,25.88803921568628,87.24222222222222,17.199281045751633,0.7624836601307189,Forest Ochrosol,0,1,2.25,445.25566219402793,561.6607137254902,0.2933747424276316,0.0283577264230517,40.47522526566805,2,0.2799999999999998,0.1243891603731674,27.39582436975402,19.73920689478406,737.3824836601307,0,1,118.2881818181819,0.08581699346405713
Agona,2020,2.58,766.07,25.67732026143791,83.90666666666667,17.00843137254902,0.6662745098039216,Forest Ochrosol,0,1,2.53,436.7309394976291,510.4129137254902,0.3024181877524879,0.0249753162339555,42.53951852618055,3,0.0500000000000002,0.0197550375345714,28.7161526154992,17.108143970267847,766.7362745098039,0,0,12.295000000000073,-0.15854030501089156
Dafiama Bussie Issa,2021,2.53,896.21,27.98222222222222,71.119477124183,19.4281045751634,0.561045751633987,Savanna Ochrosol,0,1,2.58,543.6415395787944,502.81481307189546,0.3879981294656289,0.0193582723689076,43.87142217245241,4,-0.0500000000000002,-0.0193723363037583,30.922749578285543,15.699306899055918,896.771045751634,0,1,28.073999999999955,0.2536470588235247
North Tongu,2018,2.25,683.96,26.16267973856209,82.57660130718953,17.37,0.6435947712418301,Tropical Black Earth,0,1,2.04,454.44574705882354,440.1930797385621,0.3130383304580667,0.0236940823746538,37.23244420250408,1,0.2099999999999999,0.1028907398334149,25.180137106612545,16.83816388141313,684.6035947712419,0,0,60.940000000000055,-0.19007724301842188
Asuogyaman,2020,2.58,714.05,26.26450980392157,81.97385620915033,17.551960784313724,0.6716993464052288,Forest Ochrosol,0,1,2.53,460.99364609765473,479.6269183006536,0.3165395825128003,0.0246363991590494,38.48919304550019,3,0.0500000000000002,0.0197550375345714,26.18972448561298,17.64185406894784,714.7216993464052,0,0,91.02999999999997,-0.08824717765894263
Tain,2016,2.21,813.4,26.67797385620915,80.43032679738562,16.199934640522876,0.6349019607843137,Forest Ochrosol,1,0,1.89,432.18143281216624,516.4292549019608,0.3276171778432021,0.0229388886658653,47.29087737831501,0,0.32,0.1692226335272343,29.387989316910407,16.93789791105985,814.0349019607843,0,1,112.1936363636363,0.04677361853832451
West Gonja,2018,2.25,662.79,28.07862745098039,73.0562091503268,18.63150326797385,0.5155555555555555,Savanna Ochrosol,0,1,2.04,523.1470391131614,341.70506666666665,0.3791529133496902,0.0177297073744164,33.76155106171887,1,0.2099999999999999,0.1028907398334149,22.79302904228562,14.476092374727669,663.3055555555555,0,0,57.73909090909092,-0.021586452762925035
Ledzokuku Krowor,2014,1.09,596.92,26.12934640522876,85.77169934640523,16.374771241830068,0.7824836601307189,Coastal Savannah,0,0,1.2,427.8620700841557,467.0801464052287,0.3011275174053767,0.028842702232587,34.35556023683952,0,-0.1099999999999998,-0.0915903413821814,22.002741646770854,20.445786611986843,597.7024836601307,1,1,-31.992222222222267,0.09279593318808921
Sekondi Takoradi,2013,1.1,591.65,25.59065359477124,84.2624183006536,17.307058823529413,0.6569281045751635,Forest Ochrosol,0,0,1.13,442.8989470972703,388.67151307189545,0.3001398987363119,0.0247052259258622,32.31813508129297,0,-0.0299999999999998,-0.0265251989389918,22.250299259900157,16.811219560852663,592.3069281045751,1,0,-220.7066666666667,-0.11570079883805562
Assin South,2016,3.2,674.8199999999999,25.911176470588234,86.00326797385621,15.860588235294118,0.6310457516339869,Forest Ochrosol,1,0,3.17,410.9665006920415,425.842294117647,0.2978184276753183,0.0234492071472114,40.023514635592925,0,0.0300000000000002,0.0094607379375592,25.075826794028284,16.35113783160323,675.451045751634,1,1,-80.12636363636364,0.5338502673796803
Wa West,2014,1.0,638.9,27.66568627450981,73.61176470588235,18.76666666666667,0.5509803921568627,Savanna Ochrosol,0,0,1.15,519.1927124183009,352.0213725490196,0.3707952275833071,0.0192209035876739,32.3220910623946,0,-0.1499999999999999,-0.1303214596003474,22.28797154485447,15.243250672818148,639.4509803921568,1,1,-95.92818181818177,0.027284610814025
Bibiani Anhwiaso Bekwai,2019,2.53,704.32,25.62470588235294,85.97307189542484,16.48013071895425,0.6418954248366012,Forest Ochrosol,0,1,2.25,422.2985025759324,452.099785620915,0.2946280420353982,0.0241090146750524,40.29260486228996,2,0.2799999999999998,0.1243891603731674,26.45362555786311,16.448381468665897,704.9618954248366,1,1,-73.85545454545456,0.38278669043375046
Adaklu Anyigbe,2018,2.25,590.22,26.28549019607843,82.53732026143791,17.37,0.5961437908496732,Tropical Black Earth,0,1,2.04,456.5789647058824,351.8559882352941,0.3146556546680635,0.021848381193289,32.1295590636908,1,0.2099999999999999,0.1028907398334149,21.63127712782776,15.669931769832115,590.8161437908497,1,0,-12.352727272727293,-0.011521093285800532
Ga West,2014,1.03,717.51,25.73444444444444,86.50784313725491,16.374771241830068,0.7107843137254902,Coastal Savannah,0,0,1.12,421.3956408133624,509.9948529411765,0.2940815762546027,0.0265868368876165,41.2960832700106,0,-0.09,-0.08028545941124,26.838410706121945,18.291639433551193,718.2207843137255,0,1,29.334545454545378,0.09210338680926355
Tano North,2015,1.79,718.83,25.324117647058824,86.53849673202615,16.45562091503268,0.6490196078431373,Forest Ochrosol,0,0,1.81,416.7240800076893,466.5347647058824,0.2892912100670554,0.0246549425338726,41.18043142085813,0,-0.02,-0.011043622308117,27.3068981698733,16.43584890426759,719.4790196078432,1,0,-5.774545454545432,-0.15320261437908655
Afigya Kwabre,2019,2.53,685.85,25.67111111111111,84.27620915032679,16.72934640522876,0.6152287581699346,Forest Ochrosol,0,1,2.25,429.4609103848947,421.9546437908497,0.301034853294868,0.0230672338923904,38.68444917956639,2,0.2799999999999998,0.1243891603731674,25.715089151808034,15.793605809731298,686.4652287581699,1,1,-11.617777777777746,0.2174074074074035
Jasikan,2015,2.3,567.03,25.478823529411763,82.11320261437908,17.108496732026143,0.6272549019607843,Tropical Black Earth,0,0,2.4,435.904369088812,355.6723470588235,0.3065556701938925,0.0236889264080804,31.31292499819533,0,-0.1,-0.041649312786339,21.41447105345004,15.981716955017298,567.6572549019608,1,1,-252.4181818181819,0.4988057040998157
Mfantsiman,2012,2.18,741.99,25.087254901960783,87.36823529411765,15.573790849673202,0.696078431372549,Forest Ochrosol,0,0,2.16,390.703660835576,516.4832352941177,0.2838944878605123,0.0266827013416513,44.76887676029956,0,0.02,0.0092549745488199,28.442624675861552,17.46269703960015,742.6860784313726,1,0,-12.956363636363562,-0.2900713012477709
Lambussie Karni,2016,0.84,842.65,28.63581699346405,68.99006535947711,19.632745098039216,0.5173856209150327,Savanna Ochrosol,1,0,0.87,562.1996957067794,435.9749934640523,0.4091411666268228,0.0174581190398475,40.84042118467693,0,-0.03,-0.034443168771527,28.433499916193973,14.815759955572643,843.167385620915,0,1,59.767777777777724,0.32734204793028354
Bosome Freho,2017,2.04,832.29,25.461045751633986,86.08359477124183,16.253594771241833,0.7123529411764705,Forest Ochrosol,1,1,1.37,413.8335200991072,592.8842294117646,0.2923747672396518,0.0269208158990648,48.23864307902113,0,0.6699999999999999,0.4886943836615608,31.453405425165617,18.13725082660515,833.0023529411765,0,0,132.78666666666663,-0.07542483660131083
Sekyere South,2020,2.58,766.07,25.67732026143791,83.90666666666667,17.00843137254902,0.6662745098039216,Forest Ochrosol,0,1,2.53,436.7309394976291,510.4129137254902,0.3024181877524879,0.0249753162339555,42.53951852618055,3,0.0500000000000002,0.0197550375345714,28.7161526154992,17.108143970267847,766.7362745098039,0,0,113.90555555555557,-0.36794480755265013
Asante Akim North,2016,1.66,497.84,27.441372549019608,76.60908496732027,16.91856209150327,0.5220261437908497,Forest Ochrosol,1,0,1.59,464.2685653466616,259.88549542483656,0.3535845392401502,0.0183544638322612,27.783479358316857,0,0.0699999999999998,0.0439974858579508,17.504077876057387,14.325113892092785,498.36202614379084,1,1,-125.95727272727271,0.7360427807486651
Asunafo North,2016,1.78,605.36,26.017385620915032,82.38320261437907,15.903660130718956,0.5602614379084967,Forest Ochrosol,1,0,1.76,413.77165840488703,339.1598640522876,0.312021903754851,0.0207370707798899,35.81236225282841,0,0.02,0.0113571834185122,22.406313049452542,14.576537878593703,605.9202614379085,1,1,-119.24454545454546,0.5400653594771221
Cape Coast,2020,2.58,732.92,25.77830065359477,87.05209150326797,16.581045751633987,0.8083006535947712,Forest Ochrosol,0,1,2.53,427.4311825366312,592.4197150326797,0.2927619345945693,0.0301849121813584,41.688077623703485,3,0.0500000000000002,0.0197550375345714,27.369921993224445,20.83661726686317,733.7283006535947,1,0,-24.344545454545482,-0.011467617349971704
Akontombra,2013,1.46,581.78,25.139477124183006,85.59529411764706,16.098496732026145,0.6188888888888888,Forest Ochrosol,0,0,1.45,404.7077903285062,360.0571777777777,0.2903099686921658,0.0236764066070901,34.02521339260799,0,0.01,0.0068917987594762,22.256757364965218,15.558543064633259,582.3988888888889,1,0,-250.71333333333337,-0.05511256354393623
Nadowli,2020,2.58,834.87,27.624444444444443,73.93882352941176,19.3543137254902,0.5744444444444444,Savanna Ochrosol,0,1,2.53,534.6521642701526,479.5864333333333,0.368626609591789,0.0200683176771989,41.01685820802064,3,0.0500000000000002,0.0197550375345714,29.16633025386228,15.868708641975307,835.4444444444445,0,0,14.650909090909067,-0.18631016042780857
Atiwa,2013,2.3,409.24,25.48281045751634,81.65588235294118,17.026470588235295,0.555359477124183,Forest Ochrosol,0,0,2.33,433.8823227604768,227.27531241830064,0.3083000233268888,0.0209705642086246,22.702170011421117,0,-0.0300000000000002,-0.0128700128700129,15.453042669187314,14.152120291340937,409.7953594771242,1,1,-267.11454545454546,0.1879500891265593
Offinso North,2017,2.04,800.76,25.965424836601308,82.16209150326797,17.47823529411765,0.6270588235294118,Forest Ochrosol,1,1,1.53,453.829804805844,502.12362352941176,0.3122266932834531,0.0232541792806571,43.33530703848725,0,0.51,0.333115610711953,29.695805085670102,16.281848750480584,801.3870588235294,0,1,93.90333333333331,0.07124909222948617
Builsa South,2018,2.25,982.24,28.226797385620912,72.67104575163398,19.394771241830068,0.5874509803921568,Savanna Ochrosol,0,1,2.04,547.4522781836046,577.0178509803922,0.3831464192972292,0.0200997383545407,48.16136392770157,1,0.2099999999999999,0.1028907398334149,33.60751392088021,16.581859797513776,982.8274509803922,0,0,57.66000000000008,-0.1464183006536004
Amansie West,2015,2.73,733.46,25.190196078431374,87.71535947712418,16.3843137254902,0.7345098039215686,Forest Ochrosol,0,0,2.4,412.7240753556325,538.7335607843138,0.2839440230744579,0.0280452197349704,42.19090909090909,0,0.33,0.1374427321949188,28.005135883806243,18.502445982314494,734.1945098039216,1,0,-31.66272727272724,-0.11573380867498528
Tano South,2016,1.88,596.0,25.818496732026144,82.82045751633987,17.26156862745098,0.5923529411764705,Forest Ochrosol,1,0,1.83,445.66775319748814,353.04235294117643,0.3080214245668262,0.0220874774263202,32.63684583503339,0,0.0499999999999998,0.0273074822501364,22.22346785337405,15.293662475970779,596.5923529411765,1,1,-112.12181818181818,0.4422935234699956
Asikuma Odoben Brakwa,2020,2.58,814.53,25.390718954248367,87.95614379084968,17.59980392156863,0.7276470588235294,Forest Ochrosol,0,1,2.53,446.8716750224273,592.6903588235294,0.2854296271424047,0.0275720816884525,43.79239713680304,3,0.0500000000000002,0.0197550375345714,30.86425956837668,18.475481968473666,815.2576470588235,0,1,59.5836363636364,0.013392751039813078
West Ahanta,2017,2.04,994.63,25.64385620915033,88.56032679738561,16.827058823529413,0.8188235294117647,Forest Ochrosol,1,1,1.15,431.5106768935025,814.4264470588236,0.2863305341344389,0.0307321704104736,55.79327525902461,0,0.8900000000000001,0.7732406602953955,37.33055726589656,20.99779284890427,995.4488235294118,0,0,148.01166666666666,-0.0554357298474919
Asante Akim South,2014,1.2,762.8,25.32640522875817,86.07594771241831,16.47751633986928,0.680326797385621,Forest Ochrosol,0,0,1.1,417.3162559870135,518.9532810457516,0.2908542013507853,0.0258419936741858,43.64464522112444,0,0.0999999999999998,0.0908265213442324,28.974711639200187,17.23023215857149,763.4803267973856,0,0,43.65181818181816,-0.11700534759358305
Garu Tempane,2016,1.33,884.63,28.092679738562094,73.669477124183,19.814117647058826,0.58,Savanna Ochrosol,1,0,1.43,556.6316613610151,513.0853999999999,0.376227085290032,0.0199362865577217,42.50144132941442,0,-0.0999999999999998,-0.0698812019566735,30.407305478547258,16.293754248366014,885.21,0,1,84.60363636363627,0.20436125965537855
Asante Akim North,2019,2.53,665.06,26.850915032679737,80.89235294117647,17.199281045751633,0.5886928104575164,Forest Ochrosol,0,1,2.25,461.8164339826562,391.5160405228759,0.3278806148355125,0.0211372879406926,36.5432018071532,2,0.2799999999999998,0.1243891603731674,23.87928724135746,15.80694063394421,665.6486928104574,0,1,41.26272727272726,0.14558526440879405
Sefwi Wiawso,2014,1.2,950.22,25.094771241830067,89.3570588235294,16.022287581699345,0.7686274509803921,Forest Ochrosol,0,0,1.47,402.0756416335597,730.3651764705882,0.2777289518779165,0.0294552285535378,55.82210942209561,0,-0.27,-0.1835486063902107,36.41419160926738,19.288530052543894,950.9886274509804,0,0,117.72666666666669,-0.09981844589687583
North Tongu,2011,1.5,786.95,25.781111111111112,85.02647058823528,16.889477124183006,0.7077777777777778,Tropical Black Earth,0,0,1.2,435.4294863471314,556.9857222222223,0.2996881184921802,0.0264282454466249,43.989547292927895,0,0.3,0.2497918401332224,29.38451645023441,18.2472975308642,787.6577777777778,0,0,163.93000000000006,-0.5716458704693999
Asuogyaman,2018,2.25,683.96,26.16267973856209,82.57660130718953,17.37,0.6435947712418301,Forest Ochrosol,0,1,2.04,454.44574705882354,440.1930797385621,0.3130383304580667,0.0236940823746538,37.23244420250408,1,0.2099999999999999,0.1028907398334149,25.180137106612545,16.83816388141313,684.6035947712419,0,0,60.940000000000055,-0.19007724301842188
Birim North,2021,2.53,674.24,25.554052287581698,84.64869281045752,17.725555555555555,0.6335294117647058,Forest Ochrosol,0,1,2.58,452.9597734931009,427.1508705882353,0.2983589293549802,0.0238581066612188,36.00640835459562,4,-0.0500000000000002,-0.0193723363037583,25.39122815222127,16.189243713956166,674.8735294117647,1,1,-44.90818181818179,0.11064171122994537
New Juaben,2016,2.65,576.04,26.10235294117647,84.85274509803921,16.91856209150327,0.6726143790849674,Forest Ochrosol,1,0,2.58,441.6142789696271,387.45278692810456,0.3040363230246043,0.0248175640153762,32.14766882846867,0,0.0699999999999998,0.0271212708252614,21.254243174024396,17.556817916186084,576.7126143790849,1,1,-42.291818181818144,0.3001307189542466
Wa West,2013,1.15,575.31,27.641045751633985,72.16601307189542,18.51346405228758,0.5408496732026143,Savanna Ochrosol,0,0,1.21,511.73150689051215,311.15622549019605,0.3777853212320446,0.0188837264495399,29.48272015970203,0,-0.06,-0.0495458298926507,20.086906218051702,14.949650561749753,575.8508496732026,1,1,-159.5181818181818,0.002644087938200812
Nzema East,2019,2.53,810.26,25.934640522875817,88.00686274509803,15.76751633986928,0.7409803921568627,Forest Ochrosol,0,1,2.25,408.9248682130804,600.3867725490196,0.2913779873036154,0.0275103130308177,48.323197280767744,2,0.2799999999999998,0.1243891603731674,30.082450861441398,19.217060105087786,811.0009803921569,1,1,-2.295555555555552,0.20564996368917932
Birim South,2017,2.04,895.82,25.26032679738562,88.8478431372549,15.512287581699349,0.7817647058823529,Forest Ochrosol,1,1,2.98,391.8454536887522,700.3204588235294,0.2811456114622251,0.0297698011115452,54.25171985212042,0,-0.94,-0.315330426031533,34.113056052645334,19.747631949250287,896.6017647058824,0,0,141.32909090909095,-0.06061200237670761
Ashaiman,2019,2.53,727.46,26.16169934640523,88.03039215686275,17.152614379084966,0.8558823529411764,Coastal Savannah,0,1,2.25,448.7415403904481,622.6201764705883,0.2938513322541689,0.0315106334852517,40.07466829891804,2,0.2799999999999998,0.1243891603731674,26.78256580055538,22.391336793540944,728.3158823529412,0,1,98.54777777777781,0.1251488743645588
Nkwanta South,2017,2.04,1110.49625,25.19405228758169,85.2148366013072,17.100849673202614,0.7373856209150327,Tropical Black Earth,1,1,1.41,430.839700828741,818.8639668300654,0.2922240913601603,0.0281508799333281,61.35050398457444,0,0.6300000000000001,0.4464918497519491,42.394977218796875,18.577731889444223,1111.233635620915,0,1,168.95041666666657,0.05275236020333196
Akatsi,2015,1.87,404.57,26.58339869281046,82.95450980392157,17.086928104575165,0.634640522875817,Tropical Black Earth,0,0,1.95,454.22862223930974,256.7565163398693,0.3166405087099768,0.023008061114718,22.36808802804177,0,-0.0799999999999998,-0.0410046130189645,14.667155578092345,16.870902046221538,405.2046405228758,1,1,-196.1527272727273,0.23560308972073685
Tano North,2020,2.58,848.09,25.32359477124184,86.09901960784313,16.768627450980393,0.6692156862745098,Forest Ochrosol,0,1,2.53,424.64192643854943,567.555131372549,0.2907448888088458,0.0254226556855228,47.72962922092253,3,0.0500000000000002,0.0197550375345714,32.21786413938139,16.946946853774197,848.7592156862745,0,0,123.48545454545456,-0.15372549019607007
North Tongu,2012,1.53,657.82,25.764901960784314,82.8707843137255,17.121045751633986,0.6596732026143791,Tropical Black Earth,0,0,1.5,441.12206525695245,433.9462261437909,0.3071975798438774,0.0246469500833937,36.30143695987766,0,0.03,0.0199866755496335,24.577710053406204,16.996415391516084,658.4796732026144,0,0,34.80000000000007,-0.5878550207961979
Lawra,2013,1.2,733.86,27.70333333333333,71.89372549019608,20.134444444444444,0.5562091503267973,Savanna Ochrosol,0,0,1.67,557.7912259259258,408.1796470588235,0.3800510009199532,0.0193778591450515,34.723410966826144,0,-0.47,-0.2812687013764213,25.567065381488796,15.408847494553372,734.4162091503268,1,0,-72.3336363636364,-0.059554367201428704
Akuapim South,2021,2.53,596.35,26.14941176470588,84.07790849673202,18.04117647058824,0.6687581699346404,Forest Ochrosol,0,1,2.58,471.7661522491351,398.81393464052286,0.3073584227298009,0.0246325104842243,31.31896818041396,4,-0.0500000000000002,-0.0193723363037583,21.965485115049617,17.487632756632063,597.0187581699347,1,1,-21.981818181818085,0.3471895424836582
Amansie West,2013,2.4,448.31,25.593464052287583,81.18418300653595,16.382614379084966,0.5671241830065359,Forest Ochrosol,0,0,2.65,419.2878521936008,254.2474424836601,0.3114159332855105,0.0213256979944946,25.790711927626585,0,-0.25,-0.0943040362127499,16.857901592607156,14.51467239096074,448.8771241830065,1,1,-316.8127272727273,0.2875341651812242
Kintampo South,2015,1.86,594.0,26.864117647058823,78.00496732026144,17.532418300653596,0.5844444444444444,Forest Ochrosol,0,0,1.88,470.9929478662053,347.16,0.3400307418413337,0.0209748053696627,32.0519421892744,0,-0.0199999999999997,-0.0106326422115894,21.317739449851167,15.70058431372549,594.5844444444444,1,1,-107.20636363636368,0.23291740938799776
Tolon/Kumbungu,2011,1.44,653.61,27.361633986928105,77.41980392156863,18.73013071895425,0.5613725490196079,Savanna Ochrosol,0,0,1.8,512.4869812593447,366.9187117647059,0.3489122978972732,0.0197933782404196,33.127504795094595,0,-0.3600000000000001,-0.1998889505830095,23.0455692468653,15.360070216583367,654.1713725490196,0,0,48.55909090909097,-0.7385799168152118
Nkwanta North,2015,1.25,739.21,27.27562091503268,79.51954248366013,17.61300653594771,0.5864705882352942,Tropical Black Earth,0,0,1.3,480.4056894485027,433.5249235294119,0.3387453539066958,0.0207412098923528,39.71470157560776,0,-0.05,-0.0384319754035357,26.14301564663432,15.996349442522108,739.7964705882354,1,1,-190.81916666666655,0.39312273057370817
Tain,2020,2.58,766.34,26.1062091503268,82.73307189542484,16.768627450980393,0.6715032679738562,Forest Ochrosol,0,1,2.53,437.7652953992055,514.5998143790849,0.3117789489788591,0.024773042377479,43.128823659236375,3,0.0500000000000002,0.0197550375345714,28.271751160407497,17.530404758853436,767.0115032679739,0,0,65.13363636363636,-0.5249910873440236
Kwaebibirem,2015,2.76,551.77,25.317843137254904,86.2870588235294,16.86699346405229,0.6461437908496732,Forest Ochrosol,0,0,2.4,427.0358947199796,356.52275947712417,0.2900526547519566,0.0245515480687324,30.882084392661824,0,0.3599999999999999,0.1499375260308204,20.965623859157656,16.358967140843266,552.4161437908497,1,1,-124.58454545454549,0.022982768865123404
Sunyani West,2021,2.53,887.76,25.65647058823529,83.4281045751634,16.86392156862745,0.6141830065359477,Forest Ochrosol,0,1,2.58,432.6687077277969,545.2471058823529,0.3038854267466614,0.0230406724139622,49.69569512436063,4,-0.0500000000000002,-0.0193723363037583,33.303733780563164,15.757768242983465,888.374183006536,0,0,169.6388888888889,-0.02721859114016212
Kintampo North,2016,1.91,813.4,26.67797385620915,80.43032679738562,17.94058823529412,0.6349019607843137,Forest Ochrosol,1,0,1.95,478.6185439061899,516.4292549019608,0.3276171778432021,0.0229388886658653,42.9448119506817,0,-0.04,-0.0205023065094823,29.387989316910407,16.93789791105985,814.0349019607843,0,1,112.1936363636363,0.04677361853832451
Abura Asebu Kwamankese,2013,2.16,474.57,25.444183006535948,84.3183660130719,15.969607843137254,0.5993464052287582,Forest Ochrosol,0,0,2.1,406.3336245033961,284.43182352941176,0.2982263279941105,0.0226645839306369,27.965879022473857,0,0.06,0.02855782960495,17.94610179042798,15.249879618949976,475.16934640522874,1,1,-280.3763636363636,0.06685680332739352
Tano South,2013,1.88,408.76,25.781307189542485,78.83359477124183,17.55169934640523,0.5299346405228758,Forest Ochrosol,0,0,1.87,452.5057525481653,216.6160836601307,0.3229380721664508,0.0197874822454448,22.033561042978285,0,0.0099999999999997,0.0053447354355958,15.262884560004295,13.662407757700029,409.28993464052286,1,1,-299.3618181818182,0.40510398098633615
Asante Akim South,2020,2.58,834.99,25.321960784313728,85.91666666666667,17.00843137254902,0.722483660130719,Forest Ochrosol,0,1,2.53,430.6868322183776,603.266631372549,0.2913360780553832,0.0274479422734067,46.36661476650371,3,0.0500000000000002,0.0197550375345714,31.72218083759181,18.294702909137513,835.7124836601307,0,0,115.84181818181821,-0.12144979203802464
Keta,2020,2.58,976.97,26.245359477124182,86.09281045751635,18.517843137254903,0.8495424836601306,Tropical Black Earth,0,1,2.53,486.007449878252,829.9775202614378,0.301349323087083,0.0311811809410489,50.05522347575371,3,0.0500000000000002,0.0197550375345714,35.85821654584099,22.296547874749024,977.8195424836601,0,0,357.8436363636364,-0.15086155674391222
Sene,2015,1.76,614.21,27.35398692810457,78.44078431372549,17.845424836601307,0.5754901960784313,Forest Ochrosol,0,0,1.77,488.1435177068648,353.47183333333334,0.3443317832824877,0.0202966234532612,32.59199542199178,0,-0.01,-0.0056465273856578,21.662209323768607,15.741951300781748,614.7854901960785,1,1,-227.2681818181818,0.4969875222816391
Manya Krobo,2011,2.1,708.03,25.467712418300653,87.49058823529411,16.889477124183006,0.7501960784313726,Forest Ochrosol,0,0,2.3,430.1363462941604,531.1613294117648,0.2878013687804028,0.0283438200693408,39.57801533745693,0,-0.1999999999999997,-0.0869187309865275,26.750706249567852,19.105777982827117,708.7801960784313,0,0,17.5533333333334,-0.2997494553376896
Asante Akim South,2021,2.53,674.24,25.554052287581698,84.64869281045752,17.04065359477124,0.6335294117647058,Forest Ochrosol,0,1,2.58,435.4577529753512,427.1508705882353,0.2983589293549802,0.0238581066612188,37.37336878944433,4,-0.0500000000000002,-0.0193723363037583,25.39122815222127,16.189243713956166,674.8735294117647,1,1,-44.90818181818179,0.11064171122994537
Kwabre East,2013,1.1,407.51,26.24183006535948,77.13431372549019,16.382614379084966,0.5322222222222223,Forest Ochrosol,0,0,1.12,429.9097825622624,216.88587777777775,0.3358553856063173,0.0195369481765834,23.443539108266844,0,-0.02,-0.0178412132024977,14.958980326295583,13.966485112563547,408.0422222222222,1,1,-244.6544444444445,0.19656499636892022
Sissala East,2021,2.53,951.25,28.295228758169934,70.2737908496732,19.85366013071896,0.5430065359477124,Savanna Ochrosol,0,1,2.58,561.7638550856509,516.5349673202614,0.3969934588977972,0.0185356646445806,45.615493589000216,4,-0.0500000000000002,-0.0193723363037583,32.47115794358536,15.364494151821948,951.7930065359477,0,1,117.56818181818187,0.12915032679738658
Offinso North,2019,2.53,744.72,25.95026143790849,82.99372549019608,17.635555555555555,0.6103921568627451,Forest Ochrosol,0,1,2.25,457.6472772694262,454.57124705882353,0.3089547616379685,0.02264883991085,39.96231814929645,2,0.2799999999999998,0.1243891603731674,27.633127111430166,15.839836050237084,745.3303921568628,0,1,37.863333333333344,0.05608569353666937
East Nzema,2021,2.53,784.63,25.95562091503268,87.13483660130719,17.749019607843138,0.7504575163398692,Forest Ochrosol,0,1,2.58,460.6868245546585,588.8314810457516,0.2944989962646361,0.0278404833895461,41.84912152269399,4,-0.0500000000000002,-0.0193723363037583,29.10821466414174,19.47859080695459,785.3804575163399,1,1,-40.35333333333324,0.18992374727668704
Akatsi,2012,1.92,652.45,25.847254901960785,85.1756862745098,17.121045751633986,0.7209150326797386,Tropical Black Earth,0,0,2.0,442.5320337306164,470.36101307189546,0.2999367457269236,0.0268524672377989,36.00509644655404,0,-0.08,-0.0399800099950025,24.302298405649974,18.63367461232859,653.1709150326798,0,0,51.72727272727275,-0.5005407011289371
East Mamprusi,2014,1.05,696.64,28.22738562091504,72.74856209150327,19.656143790849672,0.5137254901960784,Savanna Ochrosol,0,0,1.0,554.8415506044685,357.88172549019606,0.3827516743430469,0.0175768540114808,33.72555918731549,0,0.05,0.04995004995005,23.83518009566638,14.501127515058313,697.153725490196,1,1,-197.58545454545447,0.2754783125371425
Bawku West,2014,1.4,646.89,28.413790849673205,71.07366013071896,19.656143790849672,0.600392156862745,Savanna Ochrosol,0,0,1.6,558.5055585843052,388.3876823529411,0.3942326613930737,0.0204119271783499,31.317074791402327,0,-0.2000000000000001,-0.1249219237976266,21.992744944237174,17.059417172882224,647.4903921568628,1,1,-134.84909090909082,0.09857991681521128
Yilo Krobo,2018,2.25,638.79,25.669738562091503,86.3070588235294,16.81248366013072,0.7181699346405228,Forest Ochrosol,0,1,2.04,431.57206013499086,458.75977254901954,0.2940167600191047,0.026928270517857,35.86192763392054,1,0.2099999999999999,0.1028907398334149,23.951865838984233,18.435234465376563,639.5081699346405,0,0,20.458181818181856,-0.13248366013072044
